LapNumber,TrackTemp,AirTemp,Pressure,Humidity,Rainfall,WindSpeed,WindDirection
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
17.0,19.9,14.5,1009.2,76.0,False,1.6,213
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
18.0,20.0,14.4,1009.1,76.0,False,1.4,203
